Subject	VOI	x	y	z	Size	
172534	Perception	-44.915423	-79.223881	2.069652	201.000000	
172938	Perception	-38.830769	-83.117949	-1.917949	195.000000	
173132	Perception	-43.567164	-74.805970	-5.417910	134.000000	
173334	Perception	-36.863158	-85.000000	-5.568421	190.000000	
173435	Perception	-40.944162	-79.238579	-7.451777	197.000000	
173536	Perception	-47.122642	-71.377358	2.179245	212.000000	
173940	Perception	-32.518519	-90.088889	-10.681481	135.000000	
175035	Perception	-47.892617	-70.953020	-5.275168	149.000000	
175439	Perception	-41.814516	-73.862903	2.072581	248.000000	
176542	Perception	-50.633880	-67.071038	-3.497268	183.000000	
177645	Perception	-29.976471	-85.976471	-11.952941	255.000000	
177746	Perception	-43.194444	-79.416667	3.953704	216.000000	
178142	Perception	-41.976562	-73.984375	-5.992188	256.000000	
178748	Perception	-37.756098	-79.861789	-1.910569	246.000000	
178849	Perception	-37.886179	-79.861789	-11.918699	246.000000	
178950	Perception	-37.717842	-81.701245	-3.950207	241.000000	
992774	Perception	-45.403509	-73.649123	4.228070	228.000000	
